transaction_id;user_id;transaction_datetime;amount;category;is_budgeted;is_late_night;is_weekend;is_unbudgeted;is_risky_category;is_binge_spending;hourly_txn_count;impulsive_score;impulsive_flag;income_monthly;total_debt_payment;dti_ratio;dti_segment;investment_amount;total_expense;wants_spending;saving_rate_score;wants_ratio_score;dti_score;investment_rate_score;budget_adherence;impulsive_component;health_score_original;health_score;health_label;dti_health_score;dti_health_label
TXN078000;USR0423;17/03/2024 04:47;898188;fashion;FALSE;0;1;1;1;0;2;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078001;USR0423;29/03/2024 02:33;1056942;kesehatan;FALSE;0;1;1;0;0;2;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078002;USR0423;15/03/2024 20:50;27990429;transportasi;TRUE;0;1;0;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078003;USR0423;08/03/2024 06:01;1912899;fashion;FALSE;0;1;1;1;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078004;USR0423;25/03/2024 07:45;3932484;F&B;FALSE;0;0;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078005;USR0423;18/03/2024 20:05;2744855;pendidikan;TRUE;0;0;0;0;0;2;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078006;USR0423;14/03/2024 16:11;6663893;kesehatan;TRUE;0;0;0;0;0;1;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078007;USR0423;04/03/2024 05:47;14452119;pendidikan;FALSE;0;0;1;0;0;2;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078008;USR0423;25/03/2024 19:03;565424;kebutuhan_pokok;FALSE;0;0;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078009;USR0423;18/03/2024 22:11;7451870;kesehatan;FALSE;1;0;1;0;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078010;USR0423;18/03/2024 23:50;9455249;pendidikan;FALSE;1;0;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078011;USR0423;14/03/2024 00:38;6002496;pendidikan;FALSE;1;0;1;0;0;2;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078012;USR0423;15/03/2024 22:24;2019797;transportasi;TRUE;1;1;0;0;0;2;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078013;USR0423;18/03/2024 17:12;6003193;pendidikan;TRUE;0;0;0;0;0;2;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078014;USR0423;18/03/2024 14:19;1950206;tagihan;FALSE;0;0;1;0;0;2;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078015;USR0423;29/03/2024 19:17;1171752;elektronik;FALSE;0;1;1;1;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078016;USR0423;22/03/2024 21:44;5204997;F&B;FALSE;0;0;1;0;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078017;USR0423;03/03/2024 08:49;4840268;transportasi;FALSE;0;1;1;0;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078018;USR0423;08/03/2024 00:25;295330;transportasi;FALSE;1;1;1;0;0;2;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078019;USR0423;29/03/2024 09:18;1208719;F&B;FALSE;0;1;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078020;USR0423;13/03/2024 14:35;2567697;hiburan;FALSE;0;0;1;1;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078021;USR0423;24/03/2024 08:38;7795107;F&B;TRUE;0;1;0;0;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078022;USR0423;26/12/2024 04:45;28060214;hobi;FALSE;0;0;1;1;0;1;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078023;USR0423;03/12/2024 04:17;11641192;kesehatan;FALSE;0;0;1;0;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078024;USR0423;25/12/2024 15:26;378190;F&B;FALSE;0;0;1;0;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078025;USR0423;23/12/2024 01:51;24430161;kebutuhan_pokok;FALSE;1;0;1;0;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078026;USR0423;13/12/2024 02:28;24451246;kesehatan;FALSE;0;1;1;0;0;1;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078027;USR0423;13/12/2024 11:41;1801108;hobi;FALSE;0;1;1;1;0;2;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078028;USR0423;20/12/2024 12:11;11857496;hobi;FALSE;0;1;1;1;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078029;USR0423;20/12/2024 09:56;3088555;transportasi;FALSE;0;1;1;0;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078030;USR0423;27/12/2024 12:53;5254933;hobi;TRUE;0;1;0;1;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078031;USR0423;17/12/2024 21:48;1520478;hobi;TRUE;0;0;0;1;0;2;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078032;USR0423;31/12/2024 05:45;4596723;F&B;FALSE;0;0;1;0;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078033;USR0423;29/12/2024 14:26;11078826;hiburan;FALSE;0;1;1;1;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078034;USR0423;06/12/2024 08:19;1657808;hiburan;FALSE;0;1;1;1;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078035;USR0423;20/12/2024 12:45;2381351;fashion;TRUE;0;1;0;1;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078036;USR0423;02/12/2024 22:50;1761577;kesehatan;TRUE;1;0;0;0;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078037;USR0423;08/12/2024 17:55;4225768;fashion;TRUE;0;1;0;1;0;2;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078038;USR0423;27/12/2024 00:46;13375098;pendidikan;FALSE;1;1;1;0;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078039;USR0423;20/12/2024 16:14;727104;transportasi;FALSE;0;1;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078040;USR0423;06/12/2024 22:08;1219151;kebutuhan_pokok;TRUE;1;1;0;0;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078041;USR0423;15/12/2024 11:49;4054525;F&B;FALSE;0;1;1;0;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078042;USR0423;27/12/2024 20:25;3623007;elektronik;TRUE;0;1;0;1;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078043;USR0423;06/12/2024 00:13;9854019;pendidikan;FALSE;1;1;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078044;USR0423;15/12/2024 00:19;2930391;kesehatan;TRUE;1;1;0;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078045;USR0423;14/12/2024 16:50;477626;hobi;FALSE;0;1;1;1;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078046;USR0423;06/12/2024 22:38;15440362;hobi;TRUE;1;0;0;1;0;1;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078047;USR0423;29/12/2024 07:41;17570019;transportasi;FALSE;0;1;1;0;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078048;USR0423;02/12/2024 04:03;8432406;F&B;TRUE;0;0;0;0;0;2;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078049;USR0423;13/12/2024 05:00;3080030;F&B;TRUE;0;1;0;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078050;USR0423;28/08/2024 21:05;1545087;transportasi;TRUE;0;0;0;0;0;1;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078051;USR0423;26/08/2024 18:56;16338731;elektronik;FALSE;0;0;1;1;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078052;USR0423;16/08/2024 02:33;7853531;hiburan;TRUE;0;0;0;1;0;2;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078053;USR0423;23/08/2024 01:17;4941354;tagihan;FALSE;1;1;1;0;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078054;USR0423;16/08/2024 15:51;16313368;tagihan;FALSE;0;1;1;0;0;2;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078055;USR0423;01/08/2024 01:44;30238655;elektronik;TRUE;1;0;0;1;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078056;USR0423;30/08/2024 05:52;14420582;transportasi;FALSE;0;1;1;0;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078057;USR0423;19/08/2024 20:58;564682;fashion;FALSE;0;0;1;1;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078058;USR0423;08/08/2024 16:00;15782677;elektronik;FALSE;0;0;1;1;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078059;USR0423;30/08/2024 05:00;7534773;fashion;FALSE;0;1;1;1;0;1;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078060;USR0423;23/08/2024 09:54;3289775;F&B;TRUE;0;1;0;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078061;USR0423;21/08/2024 01:05;4052183;F&B;FALSE;1;0;1;0;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078062;USR0423;16/08/2024 09:11;2334546;elektronik;FALSE;0;1;1;1;0;2;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078063;USR0423;01/08/2024 09:40;30282900;pendidikan;FALSE;0;0;1;0;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078064;USR0423;03/08/2024 06:12;3698379;F&B;TRUE;0;1;0;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078065;USR0423;11/08/2024 14:13;2219759;hobi;FALSE;0;1;1;1;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078066;USR0423;13/08/2024 22:06;2619783;kebutuhan_pokok;FALSE;1;0;1;0;0;1;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078067;USR0423;06/08/2024 22:24;3554589;F&B;TRUE;1;0;0;0;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078068;USR0423;12/08/2024 17:25;16726348;hobi;FALSE;0;0;1;1;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078069;USR0423;18/08/2024 23:04;4061939;kebutuhan_pokok;FALSE;1;1;1;0;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078070;USR0423;01/08/2024 16:36;2997622;pendidikan;FALSE;0;0;1;0;0;2;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078071;USR0423;09/08/2024 07:53;4428852;elektronik;FALSE;0;1;1;1;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078072;USR0423;18/11/2024 18:40;2114595;hiburan;TRUE;0;0;0;1;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078073;USR0423;04/11/2024 03:24;3943991;F&B;FALSE;0;0;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078074;USR0423;02/11/2024 23:17;2021738;fashion;FALSE;1;1;1;1;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078075;USR0423;13/11/2024 12:18;3989321;hiburan;FALSE;0;0;1;1;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078076;USR0423;15/11/2024 16:14;1443824;F&B;FALSE;0;1;1;0;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078077;USR0423;03/11/2024 17:34;29912851;elektronik;FALSE;0;1;1;1;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078078;USR0423;22/11/2024 16:24;9340090;tagihan;FALSE;0;0;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078079;USR0423;12/11/2024 14:33;7476373;elektronik;TRUE;0;0;0;1;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078080;USR0423;09/11/2024 23:59;9233038;hobi;FALSE;1;1;1;1;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078081;USR0423;22/11/2024 17:18;25608159;pendidikan;FALSE;0;1;1;0;0;2;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078082;USR0423;22/11/2024 07:26;840886;transportasi;FALSE;0;0;1;0;0;1;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078083;USR0423;29/11/2024 12:11;29752009;pendidikan;TRUE;0;0;0;0;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078084;USR0423;29/11/2024 00:54;2689583;kebutuhan_pokok;TRUE;1;1;0;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078085;USR0423;29/11/2024 14:06;3041385;transportasi;TRUE;0;0;0;0;0;2;6;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078086;USR0423;04/11/2024 08:45;19279438;tagihan;FALSE;0;0;1;0;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078087;USR0423;06/11/2024 10:23;19906022;kesehatan;TRUE;0;0;0;0;0;1;375;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078088;USR0423;29/11/2024 21:31;2657321;tagihan;FALSE;0;1;1;0;0;1;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078089;USR0423;16/11/2024 17:38;8626006;hobi;TRUE;0;1;0;1;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078090;USR0423;25/11/2024 11:46;7926868;transportasi;TRUE;0;0;0;0;0;1;75;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078091;USR0423;25/11/2024 22:08;5336938;pendidikan;TRUE;1;0;0;0;0;2;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078092;USR0423;25/11/2024 01:50;1130805;elektronik;FALSE;1;0;1;1;0;1;15;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078093;USR0423;29/11/2024 08:27;1285271;elektronik;TRUE;0;1;0;1;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078094;USR0423;03/11/2024 15:19;6958255;hiburan;TRUE;0;1;0;1;0;2;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078095;USR0423;11/11/2024 01:03;13081835;elektronik;TRUE;1;0;0;1;0;2;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078096;USR0423;15/11/2024 07:42;18168800;tagihan;TRUE;0;1;0;0;0;1;675;1;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078097;USR0423;17/11/2024 22:26;2572861;pendidikan;FALSE;1;1;1;0;0;1;0;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078098;USR0423;11/11/2024 00:29;4882982;tagihan;FALSE;1;0;1;0;0;1;45;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078099;USR0423;15/11/2024 11:29;3831112;tagihan;FALSE;0;0;1;0;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078100;USR0423;02/11/2024 01:29;7606794;pendidikan;TRUE;1;1;0;0;0;1;3;0;121401777;59734280;49;A;20391419;44019600;15217900;10;6891;0;13;5037;66;6299;77.82;Sehat;99.02;Excellent
TXN078101;USR0424;25/12/2024 22:43;1572086;pendidikan;FALSE;1;0;1;0;0;1;375;1;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078102;USR0424;20/12/2024 16:28;4525346;fashion;TRUE;0;0;0;1;0;2;75;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078103;USR0424;06/12/2024 22:58;15151547;fashion;TRUE;1;0;0;1;0;1;6;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078104;USR0424;20/12/2024 00:22;4137040;elektronik;TRUE;1;1;0;1;0;1;6;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078105;USR0424;16/12/2024 00:54;3216494;transportasi;FALSE;1;0;1;0;0;1;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078106;USR0424;20/12/2024 06:15;17100351;elektronik;TRUE;0;0;0;1;0;2;3;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078107;USR0424;13/12/2024 00:57;8390956;fashion;FALSE;1;0;1;1;0;1;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078108;USR0424;06/12/2024 23:23;2442359;tagihan;TRUE;1;1;0;0;0;1;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078109;USR0424;16/12/2024 14:07;15564871;kesehatan;FALSE;0;0;1;0;0;1;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078110;USR0424;19/12/2024 11:29;5634542;hobi;FALSE;0;0;1;1;0;1;6;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078111;USR0424;30/12/2024 07:59;5111197;hiburan;FALSE;0;0;1;1;0;1;6;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078112;USR0424;31/12/2024 02:30;6028343;tagihan;TRUE;0;0;0;0;0;1;15;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078113;USR0424;31/12/2024 12:04;35676605;transportasi;TRUE;0;0;0;0;0;1;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078114;USR0424;09/12/2024 06:16;6351750;F&B;TRUE;0;0;0;0;0;2;75;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078115;USR0424;16/12/2024 04:50;7438287;hobi;TRUE;0;0;0;1;0;1;6;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078116;USR0424;06/12/2024 23:03;10093074;kesehatan;TRUE;1;1;0;0;0;2;6;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078117;USR0424;20/12/2024 09:36;901957;F&B;TRUE;0;0;0;0;0;2;675;1;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078118;USR0424;04/12/2024 00:35;1090056;hobi;TRUE;1;0;0;1;0;2;75;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078119;USR0424;22/12/2024 23:34;14417026;transportasi;FALSE;1;1;1;0;0;2;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078120;USR0424;12/12/2024 03:34;4551473;kebutuhan_pokok;FALSE;0;0;1;0;0;1;0;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078121;USR0424;12/12/2024 10:11;998701;pendidikan;FALSE;0;0;1;0;0;1;75;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
TXN078122;USR0424;14/12/2024 03:51;10300740;F&B;TRUE;0;1;0;0;0;1;45;0;149736202;54686495;36;A;17870355;102983898;22839199;2838;5218;414;10;6847;9727;6419;79.36;Sehat;99.28;Excellent
